317082998651294,335167013671579,274423322668657,796192283814580,102402343882948,971266949678560,146310252233186,1512392769061722,157352517695104,509199952572119,633709763348942,659968250774665,1585265035096099,473695876150856,1583097038654395,1766005406969235,1516980491877571,195301153946535,697343487054624,108458769184495,841547245856456,387432784670910,1415330388681718,286078954852313,321790861256133
274674840090312,499488580081854,659760690803759,71109361250,64760994940,81221197163,1645957268998386,1421124671241865,150638675552269,120664918050043,1424753447767406,228500895181,155716022958,220832481274508,7724542745,223790994475363,924973654342019
556388814825707,439231869973308,922026077907319,2032707907023545,223790994475363,716189721914803,1707646185949486,539250302759038,172922056238158,325140154293079,271152883227484,1464533410510176,101219307072556,388842964834598,1652892361440588,715196275241923,1612829125684071,201150316992099,1860042937576798,1764790086899280,1363471673776010,1313631942002016,230140170481611,534536596895959,480072369052929,562130323848272,1996581407290332,1557782724478208,1981636625416099,223399661526151,1540620509348108,149258529012416,829931610498503,1629716087294615,1625884357423290,1635834729782714,465614483551998,747081092147840,324215701364802,204398446292634,1280164995336662,1329021810539316,362587004078475,360392391042328,1028160620536694,787585374705388,626618434075882,1215581165119806,1531532306878954,276160019458585,1798960960422864,811508752358647,1821777231376201,1551157451764344,322004096814,108452085949949,296576497029910,1006228472749095,461074610619059,510763989046901,1039996842706761,476029275771768,495743837190522,374945879209089,236367346550727,297366940328606,647929735251888,424563981080229,199631180096110,190241397690658,545645352177634,1922154457923532
764717176901103,1883229355025422,362073794166816,2321244844823240,311513749794063,610369306003313,2182576988516213,334790356708291,301950290446193,778842732245939,407646633157996,343700282714890,429570194470627,302335517128011,116199778541279,1972267139507644,2179869532091519,423745308468040,406655756504112,428920104503909,1918734994810379,423469424671687,297815930908016,115888009070789,353014875356998,405674413328358,2188909327997286,2017931481669734,310976512611044,2057448864551113,761468730885026,1649432948492507,660834401007252,1609096392724061,1922100188055224,2438137346237065,617154158782351,891116924368199,608546779659565,250316475808109,371342236847413,1567486780012883,154302164727670,874417019246199,2375495109392862,2279539032305071,362850177640881,368680556982123,409649342968176,2071461029630680,603810956789744,2187603444840213,558083784524646,371171589575669,905871509607608,1364121837018206,271799280312633,1031718736892812,1077709439083894,294991988109756,417917222320505,2857331647626790,357954715069532,441907039976577,330021757919283,1468868860056174,2316669635270026,290114004909765,390083511827918,423076051575435,1630698270342049,382304989161768,1511010662318785,407874895931365,328228537329158,494186994416323,1486209308271557,147671678663310,395596237176484,377581526324860,615146138954584,1049077918814343,2358423817553593,428614001299062,722494657790814,167798010539256,2035749833398248,1576333205977417,434819070670588,347271322075204,406650676539589,2224476814536786,231059130364171,182915812262781,1861171683991841,571753006667685,606097943091350,1715745595382765,196716187176850,772954189491441
457431051100645,1846371785587753,1685590361738935,322044208430234,1681086968848525,472005709540074,1492800680983926,1819539488281713,361150274018793,428108564438322,384118432449933,2127196504164935,336380737046075,869514783110196,1715745595382765,1098050520327213,556388814825707,1995071087390806,927949203922314,124486194319938,383923618322771,269191973625011,261915448030891,246629549352917,1235120116571978,2167815153544914,428760527940239,750478188451569,223790994475363,838336493194072,102809239781495,2327855007445992,126416911411420,308189192976271,1503192063301784,410892812277692,1167443919975900,1977771952518218,140009576586918
357780897732742,593911310792028,1292027304307519,1643625359217814,471444649587198,1430289713888247,2351387178428424,384685845358338,175326695857850,732708727082680,122203267799629,351821428255265,140994872596251,768748476506706,278392189364276,373515656426635,171136070278436,305373030333550,170913846324235,611478028903535,695816373955044,162636337087917,298411947442504,508325806212951,1992072640891988,733946786773318,101605033216375,349770095604495,1687169261593685,1117980861710094,1690797967809614,1759805617575289,802107063230064,1241962715939295,1145950435570983,521396521359364,1449032078726242,589128537925881,292610654176759,577866198919481,236259044902,1813674825586066,310127010065,1544705285769727,223847458540859,418974088571297,309039699608025,538233956194401,1450884048490991,275885139791325,2061531770826524,672044069831785,1826274894344347,1048538971837162,231598473696860,1357308647705367,416408371784511,448693645212248,547126355393600,339434229527981,224049601058149,296464197605372,292097497948008,792884490807151,983391018446947,331508653586343,724843410977215,781558421866832,200352740128531,377957962257413,164736740796064,43613800535,348011785724773,451536795178144,1916878971888653,801102316624731,1949091678705491,248446805303579,1502792326640042,512937475783770,131020674306644,602880823246337,334000340420711,562989507047724,2273595822863378,267055936785830,315214995469,1639501642953150,186241571424901,1490173734612526,331283997454779,202316386923628,284367055506791,1842897202647869,688847491199245,250104915372070,1618296118405783,827505987383048,122862785098579,1557061104318209
404435666808150,397486986975256,273718743141187,1099441786824898,194312091444854,324458101540236,574449509283520,413520538763148,1512022365793049,1450103978441137,1313426382050498,114788495223065,413773482498792,575903552803755,1449964475016434,200015557149902,1951970358426931,1951186358304107,2135224716527551,1876857479261758,667086816652424,192595571254681,930341727068349,116126149275,689562078093171,1763569530405537,199535443869872,728007880589936,453733881476531,425163194187957,116563952299700,1663638043656992,971416319592810,401101987018646,614314558777268,646156235534605,384499385068355,279124089303416,242671045884342,1943053672391880,174239356510410,206931309941295,231659337417585,988348744581864,335963307560,149259685087614,263542104055901,1604306946314696,1520932778229794,363765310472453,2011878302472299,875220562492248,672066366324110,461627610668978,1652892361440588,124443521279739,1583931465223470,249601905794300,954218574604263,258083244338526,342304896259867,2081859025377299,1637546866365897,488355448192784,1571633399798613,216800281813933,659974074026473,1811620205803993,1576426252579748,1116181568463490,402148156493677,958865924218839,1118354851516266,928289510587854,571767936537199,1356168957823468,160228654648928,1169861149817542,2154966474780344,166432110369593,378003969315198,1843162159290931,124351221608457,1370056756400705,325843894588395,141732316388510,479389995564896,1172338352780805,409274982775970,1996127840612032,546983658999979,277208002465997,1818889958329542,140564859904526,165833556803305,255489881165792,390880274408532,167122043991445,1148715375236791,235982680116085
486451414844033,342874269728390,1468868860056174,1134948443319208,1509142506028450,487030551381806,626458030742168,1707742625951107,116438885738795,600688686676788,1773221872730510,1875473745848157,138010322921640,153397221917013,136272020381313,510077985770240,910757445677216,632850450243827,1612829125684071
2343868385887247,262700667105773,353329438210068,961093043954846,432704013929096,328590244718834,521101377996655,190602191117619,2679015112169619,163059860722885,443353099127068,321177618797549,1965152343718424,716001035481172,1654988921425352,2070791459889737,280805585860740,2433759063322150,182036678877074,123938155001180,1992072640891988,612637105494489,335301323149672,1514070725515099,1492800680983926,354602688523789,527806230928894,1624260104272436,167716740517563,2041480329419424,2290476511269101,369798133854671,2004692356489479,258281084880006,287008008135851,439414010155714,335032690610872,202256829951353,982375198481484,543562542370609,2410679829151080,416683581703989,804735399874003,587653395054136,1144154989061298,451320795663954,375091402652080,757370714608955,354628491780474,1436920086628743,505303206554396,1000944783433715,1334780826548913,267376290079270,371320846388380,276522766540912,371275326277591,268755720651469,2567283580223530,248227855754395,412675375961215,166910200510962,142914202547258,579599819202782,1774458372653645,1277668709077386,1515676198706806,2347071372024243,1395380957230196,176966722314338,600454220414471,393353764849009,509199952572119,408308732570405,333991257132463,330673600703142,348243499129634,556388814825707,292422500887988,362437674394366,1484490785132577,1860467884195632,579020919175337,250670492243593,936661779765554,1195275260536774,317845988812935,401473950692286,2181683921946794,2562134873800728,302859917088659,530146437461975,2319865508296226,1919896018021107,506724106419607,620134828055143,75950627368,382095012171886,1433580276884009,277264682610836
374483956533840,2241020449312154,2095855357379633,167798010539256,181800535996797,842679479198052,1884129808278900,609712769091798,573693536422289,463277657847410,796697363685639,1085816008285274,274902379941918,2137166809702525,274763896410078,1568362876813956,2278725279050067,730339514050012,682727765429432,1912992568924170,2232674770381749,900728336679807,376054796110375,866862503349331,1685590361738935,770424716465456,827633100730592,296338524653096,416685998919301,2740593632681773,381065872506794,2207327602656312,126653357914353,1494356957517628,978751792512727,600739463600924,545675139270579,1010070115792579,2126774797559795,335343066805834,406823776738959,992603347453657,324199478204074,707641449668918,103436443705141,402224737212585,672236389520576,869098763467903,197624071157904,453030322135053,886160385068003,703416379751856,432704013929096,326460834845081,598672390510207,401924149965997,561889870966752,1739595256253001,361024347744700,248379985516408,746783702145975,1418325781750588,530229647046571,1711646869139300,624050354390535,362544627163196,290906125084548,1427124040943795,312724445938840,469808730457310,188962875025436,526489707832276,1976003915810428,1765972317035965,823195337891339,2205350589577632,2217979351622760,165879144100027,623800358025693,169800596560139,331656807221565,1988533427869237,1320964778021736,862355040459578,987019574665290,259333181340238,1638021356485006,537796253025578,2080484522079539,1373762022702341,271810110067368,834396353564049,350908815766580,922215497948700,187002201896901,1756687557948931,317329385876950,386650268819304,1317000114983000,652312465220386
891694240849304,287114805499242,956467541099334,1594175797364770,284048385098493,472335396144801,1337987776216771,564079860420811,308696160019761,1510014629249357,402711126540567,407269056490036,817933354894285,176467442400671,148140682059856,133288457397353,1410267039227248,136305260187374,610534986053088,1833062703621963,915739708515542,1435700123399720,203004663221116,242506259266957,656950074500797,138826396141980,140139519385484,1588344994771519,626458030742168,503028676567063,467751016994003,523908561143081,551549835204901,345505002628561,340662956088427,1983972665194612,522713527913227,355801197916763,1533122843659508,159039714206070,1025115644208161,453582431466467,264845274032072,881821441833819,363784017045795,223790994475363,289630251087245,1846371785587753,265637023596151,497952710347819,1909939095689039,279233912468348,1520656644916221,1393596904275193,556360857793328,1852415971750578,1475166059363435,161720140683295,574663652684763,295704524146530,835786729842370,372534489582129,107936736469873,199535443869872,371366976304292,1436267009940476,245983565864333,169844909862791,1715745595382765,772954189491441,383923618322771,355376077925875,222081861506972,213961285393506,408159065966780,1493546764269192,839580362822547,1650429065169164,1518997778410165,1427124040943795,137113219807515,181784988532910,638452776270725,356056647882948,790024751057832,1641241426133014,604206549603774,736854996441004,243939239093687,479077082171271,804130569648776,284413701662077,300829936671250,495105053928181,159464394160325,92315901964
457017697788536,399603717439601,223790994475363,1675599646067348,398836927323762,172534436750310,1681874978764027,1634043370188888,251471015016515,160895107901448,169171922768,1460231150924470,499250400417785,343700282714890,157599631095115,873629899439331,200554466786781,108121405876426,332530383493914,1235977536417789,159069704142113,204398446292634,1955759471312134,314864478950621,172646473302588,1851259851810613,1630460053944986,645314732171212,1069885379726422,323390554493720,593078120881620,1610012349310248,827514267362943,1176730212364052,1636566866596695,606697192813556,120460601681232,912251952158132,1430851923880073,244796705604124,624113301000892,270717563131488,150707875011322,119370974924517,505064796343842,389141851104907,150921051593902,122102927812763,483804531704934,561539470615217,1457777731182627,791487237537737,163467667322097,241503216004768,136507563073175,224750504346508,582608775206218,523176181033780,471253829641258,304263563002478,651290368252899,271872599640736,624123347643715,335272416596200,522952717751261,326929660716838,1375279702731572,513585918665756,228093417252173,474868782567887,383787688420518,379336372148879,432951803434237,425515000840181,283814141744978,99340462279,119417541525,110715438842,239368225023,124026334320109,123836497725165,292188034208879,114704522005121,335245803162258,110672232291684
235512606614890,275919033227518,317145439222846,780911572067052,682279545254930,1063309077128654,2328283060754725,1311065708973734,2153758668187285,277483762801517,365168597652864,2288051274802380,130698310795334,1351562898382320,1387084811584940,136830607040677,966751743392719,366971800707484,2127239790839836,2244718628969641,433007660789396,619892868477322,2155527391199141,450442565711823,426599507899957,1077445478971420,429300583784286,1528625973909741,941023839375878,204398446292634,974607235973053,453299845054079,1656824627935208,1431054370372815,162160003904301,395171637618377,306708119852177,387954218368026,1040033716098227,576249512894797,964571113557739,2204762533131994,746438775443012,299609004223691,2057890944438295,1778484379059512,607001566163229,305209772953620,498197303579401,756439018073994,1440287262853472,545535025461445,418519824955496,1701468440106948,770302009682266,650408375026974,1541397855973880,222685471682660,630442103657140,224887178032139,2051805568432778,1343785645748701,2140488482867869,224969308037881,467153283780923,628122074022406,279679235915962,298184886876716,562024220833474,380118335791913,2068582156758960,122331721666487,925044864287969,1557463717821893,1492510504365086,422399954474150,380029328869536,495029670962892,304220046408899,2152993511623231,749594265111288,615897798486333,673415796026897,140284136008345,454057788365577,1775225929357201,288014895035667,1502033599858141,470595839984105,262950360396829,203932163096108,1555870177803549,303886019813583,1976381465960908,322766317751157,170504117332,1765097350198095,527634157637709,656342367724454,143577629147913
1155105974578221,758747297499345,161786970644728,363784017045795,102790913161840,809635555748748,179458868757461,10911153761,9411551358,58201805768,696207277106677,108334694071,188399949005,1504825303131285,301773691357,331672773583522,6815841748,82771544063,100827133412869,163439450347592,14185406833,115505845128864,1384997581735935,101067133437663,680591678704466,1879822858937638,980173578666421,738496199671370,17774451468,170700836293714,5413509299,6329881653,7126051465,5769333796,6564142497,506917206022720,219902121361625,151148098236373,132931151447,215204471085,537900976268087,19614945368,131626168973,102974175877,102099916530784,195631925229,483041878429437,237234839744666,20435444600,108910652436,101635296572273,149461478419983,125389570873688,466648416739344,130121543706362,349582918397470,448681611932072,216410885045047,355374000182,45761569458,122807141064125,228735667216,244741468968279,260578660648055,441882382493520,226679014092376,113234875368553,186450181387455,7245371700,156794164312,45309870078,36736245747,11784025953,11455644806,110425642319640,8210451787,6162457765,10584534401,8526405673,374945879209089,418301344853866,5956341397,48382669205,79646771892,7270241753,5565627823,149635358433194,187412721461053,131117701200,358986414120866,409834799073927,326766570343,134117306645595,253778478002767,153549641890,205032515976,81557462601,392026864250166,196008660929,144342072243896
519636074729011,377226572895365,464019920626479,204064686418103,226076138310363,394717771081685,626458030742168,799408243748355,552677655157845,1717588861824432,306592679478997,194676414795624,947301852118703,537100423322518,343574436221413,451164761960215,2153647201626149,197449077421136,379348475539261,1643418305682773,460337374433305,1781799662054639,251510321704865,223355048239846,1857873474513111,882569501910265,978272599005165,500340777027931,542039762862990,101633543330271,241060739576958,172356709982743,268483783680301,986313921510417,1235774506567140,323545061386531,812981915539641,477066622307649,334641973220052,359402874483812,936950606438978,121523405124949,437787653283185,1770179176608104,1197502563622717,223505448065419,1375167659458286,667771320068477,1312115942237043,141943192811640,655663901216973,1455782317825739,812304328916928,202450519963480,223790994475363,201302669992236,541398915889675,244911902197950,568507283212061,1397748227208475,454284061430088,841747319249756,153418261746600,232917180138659,1718726341789386,102981446802395,721087177973907,253397751448382,1070236083072072,1626658807583958,1620812324898123,237906263039410,717540835013457,266298350403493,1525911624300235,309972372349806,750083968346714,734155110035648,250145235145615,1183527068342481,637184342959970,120824924794350,212667185425872,316843288518958,468216706536112
2182576988516213,101895303331477,281570649230689,1021931307826915,148959868484710,472335396144801,1170238399853065,510077985770240,1109913885717764,469005229952547,426833800721253,250303849046660,561889870966752,1740959466202053,242506259266957,362178041303227,1973748276087262,1996236120634513,701936836809555,1050845035033060,2525408470862746,233571930482093,423794768077260,288067945253150,290941401035225,385521601909315,473610912696563,429411364218635,2089260064684357,907598249349552,1882762225149910,906816692798577,528347280688747,209494239231892,284986192151210,1468868860056174,1783703081672600,482350321818218,567791360306953,1509435412435707,402711126540567,1974065545986280,310868379655180,614486022084243,1675580415851592,1754326094657143,1484490785132577,495939147536801,523440168000923,626458030742168,828984403951947,223790994475363,343700282714890,912918568785331,1538849016340068,302955593525581,957006167787232,1549680971987912,1834303900206538,1545131069038011,212953462232780,187867514599534,1632494257004844,339207453141558,377029619446515,471516653269443,254583095050518,625780454155008,759248354271839,462308860495800,1867012809985058,403428453457908,416124385159547,1288736057850271,702612339818008,205666779481035,134485383398781,383058955169584,619501094891422,773793456074604,457017697788536,178882578817648,133152520036660,271566282988015,557617290925082,381833191932910,714699122026055,1614580825453654,2335574929801611,437239149973684,383923618322771,497952710347819,506459392757812,1946143802325189,332670887143935,1998678993691869,215231898505286,154180304652867,519367264754959,266324126761796
1714834135476751,109508249753806,427572654481798,396544724030739,292468680949090,75950627368,2129380223958679,1146197118753404,1676919185865480,1687382694842868,153026395344085,1930910727202397,194149144034882,67920382572
